timeList,value
"30,11,2017,12,14,07",13205
"30,11,2017,12,14,07",13221
"30,11,2017,12,14,07",13237
"30,11,2017,12,14,08",13253
"30,11,2017,12,14,08",13269
"30,11,2017,12,14,08",13285
"30,11,2017,12,14,08",13301
"30,11,2017,12,16,32",13317
"30,11,2017,12,16,32",13333
"30,11,2017,12,16,33",13349
"30,11,2017,12,16,33",13365
"30,11,2017,12,16,33",13381
"30,11,2017,12,16,34",13397
"30,11,2017,12,16,34",13413
"30,11,2017,12,16,34",13429
"30,11,2017,12,16,34",13445
"30,11,2017,12,16,34",13461
"30,11,2017,12,16,41",13477
"30,11,2017,12,16,46",13493
"30,11,2017,12,16,48",13509
"30,11,2017,12,16,49",13525
"30,11,2017,12,16,52",13541
"30,11,2017,12,16,52",13557
"30,11,2017,12,16,57",13573
"30,11,2017,12,17,19",13589
"30,11,2017,12,17,19",13605
"30,11,2017,12,17,19",13621
"30,11,2017,12,17,19",13637
"30,11,2017,12,17,19",13653
"30,11,2017,12,17,19",13669
"30,11,2017,12,17,19",13685
"30,11,2017,12,17,19",13701
"30,11,2017,12,17,19",13717
"30,11,2017,12,17,19",13734
"30,11,2017,12,17,19",13750
"30,11,2017,12,17,24",13766
"30,11,2017,12,17,25",13782
"30,11,2017,12,17,39",13798
"30,11,2017,12,17,40",13814
"30,11,2017,12,17,40",13830
"30,11,2017,12,17,48",13846
"30,11,2017,12,17,48",13862
"30,11,2017,12,17,48",13878
"30,11,2017,12,17,48",13894
"30,11,2017,12,17,57",13910
"30,11,2017,12,17,57",13926
"30,11,2017,12,18,00",13942
"30,11,2017,12,18,04",13958
"30,11,2017,12,18,04",13974
"30,11,2017,12,18,07",13990
"30,11,2017,12,18,08",14006
"30,11,2017,12,18,08",14022
"30,11,2017,12,18,08",14038
"30,11,2017,12,18,08",14054
"30,11,2017,12,18,08",14070
"30,11,2017,12,18,09",14086
"30,11,2017,12,18,09",14102
"30,11,2017,12,18,09",14118
"30,11,2017,12,18,09",14134
"30,11,2017,12,18,09",14150
"30,11,2017,12,18,10",14166
"30,11,2017,12,18,10",14182
"30,11,2017,12,18,25",14198
"30,11,2017,12,18,30",14214
"30,11,2017,12,18,36",14230
"30,11,2017,12,18,40",14246
"30,11,2017,12,18,40",14262
"30,11,2017,12,18,40",14278
"30,11,2017,12,18,40",14294
"30,11,2017,12,18,40",14310
"30,11,2017,12,18,40",14326
"30,11,2017,12,18,40",14342
"30,11,2017,12,18,40",14358
"30,11,2017,12,18,40",14374
"30,11,2017,12,18,40",14390
"30,11,2017,12,18,41",14406
"30,11,2017,12,18,48",14422
"30,11,2017,12,21,57",14438
"30,11,2017,12,21,59",14454
"30,11,2017,12,22,00",14470
"30,11,2017,12,22,00",14486
"30,11,2017,12,22,00",14502
"30,11,2017,12,22,01",14518
"30,11,2017,12,22,01",14534
"30,11,2017,12,22,01",14550
"30,11,2017,12,22,01",14566
"30,11,2017,12,22,02",14582
"30,11,2017,12,22,06",14598
"30,11,2017,12,22,24",14614
"30,11,2017,12,22,57",14630
"30,11,2017,12,22,58",14646
"30,11,2017,12,23,08",14662
"30,11,2017,12,23,09",14678
"30,11,2017,12,23,09",14694
"30,11,2017,12,23,10",14710
"30,11,2017,12,23,36",14726
"30,11,2017,12,23,36",14742
"30,11,2017,12,23,43",14758
"30,11,2017,12,23,52",14774
"30,11,2017,12,24,09",14790
"30,11,2017,12,25,11",14806
"30,11,2017,12,25,21",14822
"30,11,2017,12,25,34",14838
"30,11,2017,12,25,36",14854
"30,11,2017,12,25,38",14870
"30,11,2017,12,25,40",14886
"30,11,2017,12,25,40",14902
"30,11,2017,12,25,49",14918
"30,11,2017,12,25,54",14934
"30,11,2017,12,26,04",14950
"30,11,2017,12,26,09",14966
"30,11,2017,12,26,14",14982
"30,11,2017,12,26,16",14998
"30,11,2017,12,26,26",15014
"30,11,2017,12,27,06",15030
"30,11,2017,12,27,11",15046
"30,11,2017,12,27,22",15062
"30,11,2017,12,27,29",15078
"30,11,2017,12,27,33",15094
"30,11,2017,12,27,38",15110
"30,11,2017,12,27,42",15126
"30,11,2017,12,27,43",15142
"30,11,2017,12,27,44",15158
"30,11,2017,12,28,07",15174
"30,11,2017,12,30,03",15190
"30,11,2017,12,30,08",15206
"30,11,2017,12,30,12",15222
"30,11,2017,12,30,23",15238
"30,11,2017,12,30,34",15254
"30,11,2017,12,32,11",15270
"30,11,2017,12,32,19",15286
"30,11,2017,12,32,46",15302
"30,11,2017,12,32,59",15318
"30,11,2017,12,33,07",15334
"30,11,2017,12,33,13",15350
"30,11,2017,12,33,21",15366
"30,11,2017,12,33,28",15382
"30,11,2017,12,33,38",15398
"30,11,2017,12,33,46",15414
"30,11,2017,12,33,47",15430
"30,11,2017,12,33,48",15446
"30,11,2017,12,33,48",15462
"30,11,2017,12,33,48",15478
"30,11,2017,12,33,48",15494
"30,11,2017,12,33,48",15510
"30,11,2017,12,33,48",15526
"30,11,2017,12,33,48",15542
"30,11,2017,12,33,48",15558
"30,11,2017,12,33,50",15574
"30,11,2017,12,33,53",15590
"30,11,2017,12,33,55",15606
"30,11,2017,12,33,56",15622
"30,11,2017,12,33,57",15638
"30,11,2017,12,33,57",15654
"30,11,2017,12,33,57",15670
"30,11,2017,12,34,03",15686
"30,11,2017,12,34,11",15702
"30,11,2017,12,34,12",15718
"30,11,2017,12,34,13",15734
"30,11,2017,12,34,33",15750
"30,11,2017,12,34,36",15766
"30,11,2017,12,34,36",15782
"30,11,2017,12,34,54",15798
"30,11,2017,12,35,12",15814
"30,11,2017,12,35,13",15830
"30,11,2017,12,35,13",15846
"30,11,2017,12,35,23",15862
"30,11,2017,12,35,23",15878
"30,11,2017,12,35,27",15894
"30,11,2017,12,35,28",15910
"30,11,2017,12,35,37",15926
"30,11,2017,12,36,04",15942
"30,11,2017,12,36,51",15958
"30,11,2017,12,36,55",15974
"30,11,2017,12,37,04",15990
"30,11,2017,12,37,07",16007
"30,11,2017,12,37,08",16023
"30,11,2017,12,37,09",16039
"30,11,2017,12,37,11",16055
"30,11,2017,12,37,15",16071
"30,11,2017,12,37,16",16087
"30,11,2017,12,37,22",16103
"30,11,2017,12,37,32",16119
"30,11,2017,12,38,06",16135
"30,11,2017,12,38,10",16151
"30,11,2017,12,38,31",16167
"30,11,2017,12,38,34",16183
"30,11,2017,12,38,49",16199
"30,11,2017,12,38,57",16215
"30,11,2017,12,38,59",16231
"30,11,2017,12,39,01",16247
"30,11,2017,12,39,13",16263
"30,11,2017,12,39,35",16279
"30,11,2017,12,39,42",16295
"30,11,2017,12,40,24",16311
"30,11,2017,12,43,00",16327
"30,11,2017,12,43,01",16343
"30,11,2017,12,43,01",16359
"30,11,2017,12,43,01",16375
"30,11,2017,12,43,02",16391
"30,11,2017,12,43,02",16407
"30,11,2017,12,43,02",16423
"30,11,2017,12,43,02",16439
"30,11,2017,12,43,02",16455
"30,11,2017,12,43,02",16471
"30,11,2017,12,43,54",16487
"30,11,2017,12,43,55",16503
"30,11,2017,12,43,55",16519
"30,11,2017,12,43,55",16535
"30,11,2017,12,43,56",16551
"30,11,2017,12,43,56",16567
"30,11,2017,12,43,56",16583
"30,11,2017,12,43,56",16599
"30,11,2017,12,43,56",16615
"30,11,2017,12,43,56",16631
"30,11,2017,12,44,20",16647
"30,11,2017,12,47,15",16663
"30,11,2017,12,47,30",16679
"30,11,2017,12,47,38",16695
"30,11,2017,12,47,43",16711
"30,11,2017,12,47,45",16727
"30,11,2017,12,47,45",16743
"30,11,2017,12,49,11",16759
"30,11,2017,12,49,11",16775
"30,11,2017,12,49,11",16791
"30,11,2017,12,49,11",16807
"30,11,2017,12,49,12",16823
"30,11,2017,12,49,12",16839
"30,11,2017,12,49,12",16855
"30,11,2017,12,49,12",16871
"30,11,2017,12,49,12",16887
"30,11,2017,12,49,12",16903
"30,11,2017,12,49,14",16919
"30,11,2017,12,49,23",16935
"30,11,2017,12,49,25",16951
"30,11,2017,12,49,27",16967
"30,11,2017,12,49,29",16983
"30,11,2017,12,49,37",16999
"30,11,2017,12,49,38",17015
"30,11,2017,12,49,38",17031
"30,11,2017,12,49,38",17047
"30,11,2017,12,49,38",17063
"30,11,2017,12,49,39",17079
"30,11,2017,12,49,39",17095
"30,11,2017,12,49,39",17111
"30,11,2017,12,49,39",17127
"30,11,2017,12,49,40",17143
"30,11,2017,12,49,42",17159
"30,11,2017,12,49,51",17175
"30,11,2017,12,49,59",17191
"30,11,2017,12,49,59",17207
"30,11,2017,12,50,07",17223
"30,11,2017,12,50,08",17239
"30,11,2017,12,50,19",17255
"30,11,2017,12,50,20",17271
"30,11,2017,12,50,21",17287
"30,11,2017,12,50,21",17303
"30,11,2017,12,50,40",17319
"30,11,2017,12,50,40",17335
"30,11,2017,12,50,58",17351
"30,11,2017,12,50,59",17367
"30,11,2017,12,51,36",17383
"30,11,2017,12,51,36",17399
"30,11,2017,12,52,34",17415
"30,11,2017,12,52,35",17431
"30,11,2017,12,53,21",17447
"30,11,2017,12,53,22",17463
"30,11,2017,12,53,29",17479
"30,11,2017,12,53,31",17495
"30,11,2017,12,53,33",17511
"30,11,2017,12,57,53",17527
"30,11,2017,12,57,55",17543
"30,11,2017,12,57,56",17559
"30,11,2017,12,57,57",17575
"30,11,2017,12,57,57",17591
"30,11,2017,12,57,58",17607
"30,11,2017,12,57,58",17623
"30,11,2017,12,57,58",17639
"30,11,2017,12,57,58",17655
"30,11,2017,12,58,01",17671
"30,11,2017,12,58,01",17687
"30,11,2017,12,58,25",17703
"30,11,2017,12,58,27",17719
"30,11,2017,12,58,35",17735
"30,11,2017,12,59,16",17751
"30,11,2017,12,59,20",17767
"30,11,2017,12,59,24",17783
"30,11,2017,12,59,27",17799
"30,11,2017,12,59,32",17815
"30,11,2017,12,59,36",17831
"30,11,2017,12,59,44",17847
"30,11,2017,12,59,46",17863
"30,11,2017,12,59,52",17879
"30,11,2017,12,59,53",17895
"30,11,2017,13,00,00",17911
"30,11,2017,13,00,02",17927
"30,11,2017,13,00,05",17943
"30,11,2017,13,00,07",17959
"30,11,2017,13,01,22",17975
"30,11,2017,13,01,30",17991
"30,11,2017,13,01,33",18007
"30,11,2017,13,01,38",18023
"30,11,2017,13,01,39",18039
"30,11,2017,13,01,41",18055
"30,11,2017,13,01,59",18071
"30,11,2017,13,02,03",18087
"30,11,2017,13,02,06",18103
"30,11,2017,13,02,19",18119
"30,11,2017,13,02,42",18135
"30,11,2017,13,02,46",18151
"30,11,2017,13,02,52",18167
"30,11,2017,13,02,54",18183
"30,11,2017,13,03,12",18199
"30,11,2017,13,03,13",18215
"30,11,2017,13,03,14",18231
"30,11,2017,13,03,14",18247
"30,11,2017,13,03,14",18263
"30,11,2017,13,03,20",18279
"30,11,2017,13,03,23",18296
"30,11,2017,13,03,26",18312
"30,11,2017,13,03,27",18328
"30,11,2017,13,03,31",18344
"30,11,2017,13,03,35",18360
"30,11,2017,13,03,36",18376
"30,11,2017,13,03,37",18392
"30,11,2017,13,03,37",18408
"30,11,2017,13,03,40",18424
"30,11,2017,13,03,41",18440
"30,11,2017,13,03,41",18456
"30,11,2017,13,04,15",18472
"30,11,2017,13,04,27",18488
"30,11,2017,13,04,29",18504
"30,11,2017,13,04,31",18520
"30,11,2017,13,04,35",18536
"30,11,2017,13,04,41",18552
"30,11,2017,13,04,42",18568
"30,11,2017,13,04,45",18584
"30,11,2017,13,04,45",18600
"30,11,2017,13,04,45",18616
"30,11,2017,13,04,46",18632
"30,11,2017,13,05,37",18648
"30,11,2017,13,05,39",18664
"30,11,2017,13,05,42",18680
"30,11,2017,13,06,18",18696
"30,11,2017,13,06,20",18712
"30,11,2017,13,06,20",18728
"30,11,2017,13,06,21",18744
"30,11,2017,13,06,21",18760
"30,11,2017,13,06,29",18776
"30,11,2017,13,06,30",18792
"30,11,2017,13,06,30",18808
"30,11,2017,13,06,32",18824
"30,11,2017,13,06,33",18840
"30,11,2017,13,06,33",18856
"30,11,2017,13,06,33",18872
"30,11,2017,13,06,33",18888
"30,11,2017,13,06,35",18904
"30,11,2017,13,06,37",18920
"30,11,2017,13,06,38",18936
"30,11,2017,13,06,38",18952
"30,11,2017,13,06,44",18968
"30,11,2017,13,06,53",18984
"30,11,2017,13,07,16",19000
"30,11,2017,13,07,34",19016
"30,11,2017,13,11,49",19032
"30,11,2017,13,11,52",19048
"30,11,2017,13,11,55",19064
"30,11,2017,13,11,58",19080
"30,11,2017,13,12,03",19096
"30,11,2017,13,12,05",19112
"30,11,2017,13,12,07",19128
"30,11,2017,13,12,07",19144
"30,11,2017,13,12,08",19160
"30,11,2017,13,12,08",19176
"30,11,2017,13,12,08",19192
"30,11,2017,13,12,08",19208
"30,11,2017,13,12,08",19224
"30,11,2017,13,12,08",19240
"30,11,2017,13,12,09",19256
"30,11,2017,13,12,09",19272
"30,11,2017,13,12,13",19288
"30,11,2017,13,12,19",19304
"30,11,2017,13,12,23",19320
"30,11,2017,13,12,31",19336
"30,11,2017,13,15,17",19352
"30,11,2017,13,15,21",19368
"30,11,2017,13,15,37",19384
"30,11,2017,13,15,41",19400
"30,11,2017,13,15,45",19416
"30,11,2017,13,15,54",19432
"30,11,2017,13,16,55",19448
"30,11,2017,13,17,17",19464
"30,11,2017,13,17,19",19480
"30,11,2017,13,17,19",19496
"30,11,2017,13,17,24",19512
"30,11,2017,13,17,25",19528
"30,11,2017,13,17,58",19544
"30,11,2017,13,17,58",19560
"30,11,2017,13,17,59",19576
"30,11,2017,13,17,59",19592
"30,11,2017,13,17,59",19608
"30,11,2017,13,17,59",19624
"30,11,2017,13,17,59",19640
"30,11,2017,13,17,59",19656
"30,11,2017,13,17,59",19672
"30,11,2017,13,18,00",19688
"30,11,2017,13,18,01",19704
"30,11,2017,13,20,59",19720
"30,11,2017,13,21,12",19736
"30,11,2017,13,21,17",19752
"30,11,2017,13,21,24",19768
"30,11,2017,13,21,32",19784
"30,11,2017,13,21,48",19800
"30,11,2017,13,21,51",19816
"30,11,2017,13,22,18",19832
"30,11,2017,13,22,26",19848
"30,11,2017,13,22,50",19864
"30,11,2017,13,22,50",19880
"30,11,2017,13,22,51",19896
"30,11,2017,13,22,51",19912
"30,11,2017,13,22,51",19928
"30,11,2017,13,22,51",19944
"30,11,2017,13,22,51",19960
"30,11,2017,13,22,51",19976
"30,11,2017,13,22,51",19992
"30,11,2017,13,22,52",20008
"30,11,2017,13,22,55",20024
"30,11,2017,13,23,01",20040
"30,11,2017,13,23,02",20056
"30,11,2017,13,23,03",20072
"30,11,2017,13,23,03",20088
"30,11,2017,13,23,04",20104
"30,11,2017,13,23,12",20120
"30,11,2017,13,23,53",20136
"30,11,2017,13,23,55",20152
"30,11,2017,13,24,09",20168
"30,11,2017,13,24,09",20184
"30,11,2017,13,24,09",20200
"30,11,2017,13,24,09",20216
"30,11,2017,13,24,23",20232
"30,11,2017,13,24,23",20248
"30,11,2017,13,24,35",20264
"30,11,2017,13,24,56",20280
"30,11,2017,13,25,05",20296
"30,11,2017,13,25,05",20312
"30,11,2017,13,25,48",20328
"30,11,2017,13,25,50",20344
"30,11,2017,13,25,52",20360
"30,11,2017,13,25,54",20376
"30,11,2017,13,25,57",20392
"30,11,2017,13,38,43",20408
"30,11,2017,13,38,43",20424
"30,11,2017,13,38,44",20440
"30,11,2017,13,38,44",20456
"30,11,2017,13,38,44",20472
"30,11,2017,13,38,44",20488
"30,11,2017,13,38,44",20504
"30,11,2017,13,38,44",20520
"30,11,2017,13,38,44",20536
"30,11,2017,13,38,44",20552
"30,11,2017,13,38,46",20568
"30,11,2017,13,39,45",20585
"30,11,2017,13,39,45",20601
"30,11,2017,13,39,45",20617
"30,11,2017,13,39,45",20633
"30,11,2017,13,39,45",20649
"30,11,2017,13,39,45",20665
"30,11,2017,13,39,45",20681
"30,11,2017,13,39,45",20697
"30,11,2017,13,39,45",20713
"30,11,2017,13,39,45",20729
"30,11,2017,13,39,45",20745
"30,11,2017,13,40,21",20761
"30,11,2017,13,49,45",20777
"30,11,2017,13,49,46",20793
"30,11,2017,13,49,47",20809
"30,11,2017,13,49,49",20825
"30,11,2017,13,49,50",20841
"30,11,2017,13,49,50",20857
"30,11,2017,13,49,51",20873
"30,11,2017,13,49,51",20889
"30,11,2017,13,49,54",20905
"30,11,2017,13,49,55",20921
"30,11,2017,13,51,19",20937
"30,11,2017,13,51,19",20953
"30,11,2017,14,05,08",20969
"30,11,2017,14,05,09",20985
"30,11,2017,14,05,09",21001
"30,11,2017,14,05,09",21017
"30,11,2017,14,05,09",21033
"30,11,2017,14,05,09",21049
"30,11,2017,14,05,10",21065
"30,11,2017,14,05,10",21081
"30,11,2017,14,05,10",21097
"30,11,2017,14,05,10",21113
"30,11,2017,14,05,16",21129
"30,11,2017,14,05,40",21145
"30,11,2017,14,06,04",21161
"30,11,2017,14,06,06",21177
"30,11,2017,14,06,15",21193
"30,11,2017,14,06,16",21209
"30,11,2017,14,06,16",21225
"30,11,2017,14,06,17",21241
"30,11,2017,14,06,17",21257
"30,11,2017,14,06,17",21273
"30,11,2017,14,06,34",21289
"30,11,2017,14,06,35",21305
"30,11,2017,14,06,41",21321
"30,11,2017,14,16,47",21337
"30,11,2017,14,17,02",21353
"30,11,2017,14,17,05",21369
"30,11,2017,14,17,08",21385
"30,11,2017,14,18,10",21401
"30,11,2017,14,18,10",21417
"30,11,2017,14,26,05",21433
"30,11,2017,14,26,05",21449
"30,11,2017,14,26,05",21465
"30,11,2017,14,26,05",21481
"30,11,2017,14,26,05",21497
"30,11,2017,14,26,05",21513
"30,11,2017,14,26,05",21529
"30,11,2017,14,26,05",21545
"30,11,2017,14,26,06",21561
"30,11,2017,14,26,06",21577
"30,11,2017,14,26,07",21593
"30,11,2017,14,26,12",21609
"30,11,2017,14,26,49",21625
"30,11,2017,14,26,51",21641
"30,11,2017,14,27,00",21657
"30,11,2017,14,27,00",21673
"30,11,2017,14,27,01",21689
"30,11,2017,14,27,01",21705
"30,11,2017,14,27,15",21721
"30,11,2017,14,27,44",21737
"30,11,2017,14,27,45",21753
"30,11,2017,14,27,52",21769
"30,11,2017,14,27,53",21785
"30,11,2017,14,27,53",21801
"30,11,2017,14,27,53",21817
"30,11,2017,14,27,53",21833
"30,11,2017,14,27,53",21849
"30,11,2017,14,27,53",21865
"30,11,2017,14,27,53",21881
"30,11,2017,14,27,54",21897
"30,11,2017,14,27,54",21913
"30,11,2017,14,27,55",21929
"30,11,2017,14,28,00",21945
"30,11,2017,14,28,03",21961
"30,11,2017,14,28,21",21977
"30,11,2017,14,28,26",21993
"30,11,2017,14,28,26",22009
"30,11,2017,14,28,27",22025
"30,11,2017,14,28,27",22041
"30,11,2017,14,28,30",22057
"30,11,2017,14,28,30",22073
"30,11,2017,14,28,31",22089
"30,11,2017,14,28,31",22105
"30,11,2017,14,28,31",22121
"30,11,2017,14,28,32",22137
"30,11,2017,14,28,42",22153
"30,11,2017,14,28,50",22169
"30,11,2017,14,28,54",22185
"30,11,2017,14,28,54",22201
"30,11,2017,14,29,07",22217
"30,11,2017,14,29,07",22233
"30,11,2017,14,29,07",22249
"30,11,2017,14,33,22",22265
"30,11,2017,14,33,59",22281
"30,11,2017,14,34,00",22297
"30,11,2017,14,34,30",22313
"30,11,2017,14,34,31",22329
"30,11,2017,14,34,31",22345
"30,11,2017,14,34,31",22361
"30,11,2017,14,37,22",22377
"30,11,2017,14,38,57",22393
"30,11,2017,14,38,57",22409
"30,11,2017,14,38,58",22425
"30,11,2017,14,38,58",22441
"30,11,2017,14,38,59",22457
"30,11,2017,14,38,59",22473
"30,11,2017,14,38,59",22489
"30,11,2017,14,38,59",22505
"30,11,2017,14,38,59",22521
"30,11,2017,14,38,59",22537
"30,11,2017,14,39,21",22553
"30,11,2017,14,39,28",22569
"30,11,2017,14,39,59",22585
"30,11,2017,14,40,01",22601
"30,11,2017,14,40,17",22617
"30,11,2017,14,40,18",22633
"30,11,2017,14,40,18",22649
"30,11,2017,14,40,18",22665
"30,11,2017,14,42,36",22681
"30,11,2017,14,42,36",22697
"30,11,2017,14,42,37",22713
"30,11,2017,14,42,37",22729
"30,11,2017,14,42,37",22745
"30,11,2017,14,42,37",22761
"30,11,2017,14,42,37",22777
"30,11,2017,14,42,37",22793
"30,11,2017,14,42,38",22809
"30,11,2017,14,42,39",22825
"30,11,2017,14,43,07",22841
"30,11,2017,14,43,07",22857
"30,11,2017,14,43,11",22874
"30,11,2017,14,43,14",22890
"30,11,2017,14,43,14",22906
"30,11,2017,14,44,10",22922
"30,11,2017,14,44,13",22938
"30,11,2017,14,45,16",22954
"30,11,2017,14,45,16",22970
"30,11,2017,14,45,17",22986
"30,11,2017,14,45,17",23002
"30,11,2017,14,46,19",23018
"30,11,2017,14,46,20",23034
"30,11,2017,14,51,17",23050
"30,11,2017,14,52,27",23066
"30,11,2017,14,52,27",23082
"30,11,2017,14,52,41",23098
"30,11,2017,14,52,41",23114
"30,11,2017,14,52,44",23130
"30,11,2017,14,52,46",23146
"30,11,2017,14,52,52",23162
"30,11,2017,14,52,52",23178
"30,11,2017,14,52,56",23194
"30,11,2017,14,53,42",23210
"30,11,2017,14,53,43",23226
"30,11,2017,14,53,45",23242
"30,11,2017,14,54,09",23258
"30,11,2017,14,54,10",23274
"30,11,2017,14,54,14",23290
"30,11,2017,14,54,14",23306
"30,11,2017,14,54,16",23322
"30,11,2017,14,54,19",23338
"30,11,2017,14,54,36",23354
"30,11,2017,14,54,42",23370
"30,11,2017,14,54,48",23386
"30,11,2017,14,54,54",23402
"30,11,2017,14,55,05",23418
"30,11,2017,14,56,01",23434
"30,11,2017,14,56,11",23450
"30,11,2017,14,56,14",23466
"30,11,2017,14,56,16",23482
"30,11,2017,14,56,17",23498
"30,11,2017,14,56,18",23514
"30,11,2017,14,56,19",23530
"30,11,2017,14,56,22",23546
"30,11,2017,14,56,29",23562
"30,11,2017,14,56,33",23578
"30,11,2017,14,56,34",23594
"30,11,2017,14,56,41",23610
"30,11,2017,14,56,42",23626
"30,11,2017,14,56,46",23642
"30,11,2017,14,56,47",23658
"30,11,2017,14,56,51",23674
"30,11,2017,14,57,15",23690
"30,11,2017,14,57,24",23706
"30,11,2017,14,57,25",23722
"30,11,2017,14,57,30",23738
"30,11,2017,14,57,31",23754
"30,11,2017,14,58,25",23770
"30,11,2017,14,58,25",23786
"30,11,2017,14,58,26",23802
"30,11,2017,14,58,26",23818
"30,11,2017,14,58,32",23834
"30,11,2017,14,58,46",23850
"30,11,2017,14,58,46",23866
"30,11,2017,14,58,46",23882
"30,11,2017,14,58,49",23898
"30,11,2017,14,58,50",23914
"30,11,2017,14,58,50",23930
"30,11,2017,14,58,54",23946
"30,11,2017,14,58,54",23962
"30,11,2017,14,58,54",23978
"30,11,2017,14,58,54",23994
"30,11,2017,14,59,01",24010
"30,11,2017,14,59,02",24026
"30,11,2017,14,59,02",24042
"30,11,2017,14,59,03",24058
"30,11,2017,14,59,03",24074
"30,11,2017,14,59,03",24090
"30,11,2017,14,59,03",24106
"30,11,2017,14,59,03",24122
"30,11,2017,14,59,04",24138
"30,11,2017,14,59,04",24154
"30,11,2017,14,59,04",24170
"30,11,2017,14,59,04",24186
"30,11,2017,14,59,07",24202
"30,11,2017,14,59,08",24218
"30,11,2017,14,59,09",24234
"30,11,2017,14,59,10",24250
"30,11,2017,14,59,15",24266
"30,11,2017,14,59,16",24282
"30,11,2017,14,59,20",24298
"30,11,2017,14,59,21",24314
"30,11,2017,14,59,24",24330
"30,11,2017,14,59,26",24346
"30,11,2017,14,59,27",24362
"30,11,2017,14,59,36",24378
"30,11,2017,14,59,36",24394
"30,11,2017,14,59,36",24410
"30,11,2017,14,59,42",24426
"30,11,2017,14,59,43",24442
"30,11,2017,14,59,44",24458
"30,11,2017,14,59,44",24474
"30,11,2017,14,59,47",24490
"30,11,2017,14,59,47",24506
"30,11,2017,14,59,51",24522
"30,11,2017,14,59,51",24538
"30,11,2017,14,59,51",24554
"30,11,2017,14,59,56",24570
"30,11,2017,14,59,57",24586
"30,11,2017,14,59,58",24602
"30,11,2017,14,59,58",24618
"30,11,2017,15,00,00",24634
"30,11,2017,15,00,01",24650
"30,11,2017,15,00,02",24666
"30,11,2017,15,00,02",24682
"30,11,2017,15,00,03",24698
"30,11,2017,15,00,06",24714
"30,11,2017,15,00,09",24730
"30,11,2017,15,00,10",24746
"30,11,2017,15,00,12",24762
"30,11,2017,15,00,12",24778
"30,11,2017,15,00,12",24794
"30,11,2017,15,00,13",24810
"30,11,2017,15,00,13",24826
"30,11,2017,15,00,14",24842
"30,11,2017,15,00,14",24858
"30,11,2017,15,00,14",24874
"30,11,2017,15,00,15",24890
"30,11,2017,15,00,17",24906
"30,11,2017,15,00,18",24922
"30,11,2017,15,00,18",24938
"30,11,2017,15,00,19",24954
"30,11,2017,15,00,20",24970
"30,11,2017,15,00,22",24986
"30,11,2017,15,00,22",25002
"30,11,2017,15,00,22",25018
"30,11,2017,15,00,23",25034
"30,11,2017,15,00,24",25050
"30,11,2017,15,00,25",25066
"30,11,2017,15,00,29",25082
"30,11,2017,15,00,32",25098
"30,11,2017,15,00,33",25114
"30,11,2017,15,00,33",25130
"30,11,2017,15,00,33",25146
"30,11,2017,15,00,36",25163
"30,11,2017,15,00,40",25179
"30,11,2017,15,00,53",25195
"30,11,2017,15,00,53",25211
"30,11,2017,15,00,53",25227
"30,11,2017,15,00,54",25243
"30,11,2017,15,00,54",25259
"30,11,2017,15,00,54",25275
"30,11,2017,15,00,54",25291
"30,11,2017,15,00,54",25307
"30,11,2017,15,00,55",25323
"30,11,2017,15,00,55",25339
"30,11,2017,15,00,55",25355
"30,11,2017,15,00,55",25371
"30,11,2017,15,00,55",25387
"30,11,2017,15,00,56",25403
"30,11,2017,15,00,57",25419
"30,11,2017,15,00,57",25435
"30,11,2017,15,00,59",25451
"30,11,2017,15,01,04",25467
"30,11,2017,15,01,05",25483
"30,11,2017,15,01,07",25499
"30,11,2017,15,01,12",25515
"30,11,2017,15,01,12",25531
"30,11,2017,15,01,14",25547
"30,11,2017,15,01,14",25563
"30,11,2017,15,01,15",25579
"30,11,2017,15,01,19",25595
"30,11,2017,15,01,21",25611
"30,11,2017,15,01,27",25627
"30,11,2017,15,01,29",25643
"30,11,2017,15,01,32",25659
"30,11,2017,15,01,40",25675
"30,11,2017,15,01,45",25691
"30,11,2017,15,01,46",25707
"30,11,2017,15,01,54",25723
"30,11,2017,15,02,11",25739
"30,11,2017,15,02,16",25755
"30,11,2017,15,02,26",25771
"30,11,2017,15,02,37",25787
"30,11,2017,15,02,39",25803
"30,11,2017,15,02,47",25819
"30,11,2017,15,02,50",25835
"30,11,2017,15,02,53",25851
"30,11,2017,15,02,58",25867
"30,11,2017,15,03,02",25883
"30,11,2017,15,03,11",25899
"30,11,2017,15,03,30",25915
"30,11,2017,15,03,33",25931
"30,11,2017,15,04,17",25947
"30,11,2017,15,04,29",25963
"30,11,2017,15,04,38",25979
"30,11,2017,15,04,50",25995
"30,11,2017,15,04,55",26011
"30,11,2017,15,05,07",26027
"30,11,2017,15,05,13",26043
"30,11,2017,15,05,20",26059
"30,11,2017,15,05,24",26075
"30,11,2017,15,05,25",26091
"30,11,2017,15,05,30",26107
